#generated-date=2023-07-24
acromesomelic dysplasia 2b	http://purl.obolibrary.org/obo/MONDO_0009231	acromesomelic dysplasia 2B
acromesomelic dysplasia 2c, hunter-thompson type	http://purl.obolibrary.org/obo/MONDO_0008717	acromesomelic dysplasia 2C, Hunter-Thompson type
acromesomelic dysplasia 2c, hunter-thompson type	http://www.orpha.net/ORDO/Orphanet_968	Acromesomelic dysplasia, Hunter-Thompson type
acromesomelic dysplasia 3	http://purl.obolibrary.org/obo/MONDO_0012274	acromesomelic dysplasia 3
acromesomelic dysplasia 4	http://purl.obolibrary.org/obo/MONDO_0019696	acromesomelic dysplasia
acromesomelic dysplasia	http://purl.obolibrary.org/obo/MONDO_0019696	acromesomelic dysplasia
acromicric dysplasia	http://purl.obolibrary.org/obo/MONDO_0007055	Acromicric dysplasia
acroosteolysis-keloid-like lesions-premature aging syndrome	http://purl.obolibrary.org/obo/MONDO_0011150	acroosteolysis-keloid-like lesions-premature aging syndrome
acth-independent macronodular adrenal hyperplasia 2	http://www.ebi.ac.uk/efo/EFO_0009148	acth-independent macronodular adrenal hyperplasia 2
action myoclonus-renal failure syndrome	http://purl.obolibrary.org/obo/MONDO_0009699	action myoclonus-renal failure syndrome
action myoclonus-renal failure syndrome	http://www.orpha.net/ORDO/Orphanet_163696	Action myoclonus-renal failure syndrome
activated pi3k-delta syndrome	http://purl.obolibrary.org/obo/MONDO_0018338	activated PI3K-delta syndrome
actn3 deficiency	http://www.ebi.ac.uk/efo/EFO_0022192	ACTN3 deficiency
acute aortic dissection	http://purl.obolibrary.org/obo/HP_0002647	Aortic dissection
acute episodes of neuropathic symptoms	http://purl.obolibrary.org/obo/HP_0003489	Acute episodes of neuropathic symptoms
acute febrile neutrophilic dermatosis	http://purl.obolibrary.org/obo/MONDO_0011959	sweet syndrome
acute infantile liver failure due to synthesis defect of mtdna-encoded proteins	http://purl.obolibrary.org/obo/MONDO_0013111	acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins
acute intermittent porphyria	http://purl.obolibrary.org/obo/MONDO_0008294	acute intermittent porphyria
acute kidney injury	http://purl.obolibrary.org/obo/MONDO_0002492	acute kidney failure
acute leukemia of ambiguous lineage	http://purl.obolibrary.org/obo/MONDO_0019460	acute leukemia of ambiguous lineage
acute liver failure	http://purl.obolibrary.org/obo/HP_0004448	Fulminant hepatic failure
acute liver failure	http://purl.obolibrary.org/obo/HP_0006554	Acute hepatic failure
acute lymphoid leukemia	http://www.ebi.ac.uk/efo/EFO_0000220	acute lymphoblastic leukemia
acute megakaryoblastic leukemia	http://www.ebi.ac.uk/efo/EFO_0003025	acute megakaryoblastic leukaemia
acute megakaryoblastic leukemia in down syndrome	http://purl.obolibrary.org/obo/MONDO_0020526	acute megakaryoblastic leukemia in down syndrome
acute monocytic leukemia	http://www.ebi.ac.uk/efo/EFO_0000221	acute monocytic leukemia
acute myeloblastic leukemia with maturation	http://www.ebi.ac.uk/efo/EFO_0003028	acute myeloblastic leukemia with maturation
acute myeloid leukemia	http://www.ebi.ac.uk/efo/EFO_0000222	acute myeloid leukemia
acute myocardial infarction	http://www.ebi.ac.uk/efo/EFO_0008583	acute myocardial infarction
acute pancreatitis	http://www.ebi.ac.uk/efo/EFO_0000278	pancreatitis
acute promyelocytic leukemia	http://www.ebi.ac.uk/efo/EFO_0000224	acute promyelocytic leukemia
acute respiratory failure	http://purl.obolibrary.org/obo/MONDO_0001208	acute respiratory failure
acute rhabdomyolysis	http://purl.obolibrary.org/obo/HP_0008942	Acute rhabdomyolysis
acyl-coa dehydrogenase 9 deficiency	http://purl.obolibrary.org/obo/MONDO_0012624	acyl-CoA dehydrogenase 9 deficiency
acyl-coa oxidase deficiency	http://purl.obolibrary.org/obo/MONDO_0009919	peroxisomal acyl-CoA oxidase deficiency
adams-oliver syndrome 1	http://purl.obolibrary.org/obo/MONDO_0007034	Adams-Oliver syndrome
adams-oliver syndrome 2	http://purl.obolibrary.org/obo/MONDO_0007034	Adams-Oliver syndrome
adams-oliver syndrome 3	http://purl.obolibrary.org/obo/MONDO_0007034	Adams-Oliver syndrome
adams-oliver syndrome 4	http://purl.obolibrary.org/obo/MONDO_0007034	Adams-Oliver syndrome
adams-oliver syndrome 5	http://purl.obolibrary.org/obo/MONDO_0007034	Adams-Oliver syndrome
adams-oliver syndrome 6	http://purl.obolibrary.org/obo/MONDO_0007034	Adams-Oliver syndrome
adams-oliver syndrome	http://purl.obolibrary.org/obo/MONDO_0007034	Adams-Oliver syndrome
adan amyloidosis	http://purl.obolibrary.org/obo/MONDO_0007297	ADan amyloidosis
adenine phosphoribosyltransferase deficiency	http://purl.obolibrary.org/obo/MONDO_0013869	adenine phosphoribosyltransferase deficiency
adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0000228	adenocarcinoma
adenoid cystic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000231	adenoid cystic carcinoma
adenoma sebaceum	http://purl.obolibrary.org/obo/HP_0009720	Adenoma sebaceum
adenomatous colonic polyposis	http://www.ebi.ac.uk/efo/EFO_1000633	adenomatous colon polyp
adenosine kinase deficiency	http://purl.obolibrary.org/obo/MONDO_0100255	adenosine kinase deficiency
adenylosuccinate lyase deficiency	http://purl.obolibrary.org/obo/MONDO_0007068	adenylosuccinate lyase deficiency
adermatoglyphia	http://purl.obolibrary.org/obo/MONDO_0007619	isolated congenital adermatoglyphia
adermatoglyphia	http://www.orpha.net/ORDO/Orphanet_289465	Isolated congenital adermatoglyphia
adnp-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	http://purl.obolibrary.org/obo/MONDO_0014379	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder
adnp-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	http://www.orpha.net/ORDO/Orphanet_404448	ADNP syndrome
adrenal cortex carcinoma	http://www.ebi.ac.uk/efo/EFO_1000796	adrenal cortex carcinoma
adrenal pheochromocytoma	http://www.ebi.ac.uk/efo/EFO_0000239	adrenal gland pheochromocytoma
adrenocortical adenoma	http://www.ebi.ac.uk/efo/EFO_0003104	adrenocortical adenoma
adrenocortical carcinoma, hereditary	http://purl.obolibrary.org/obo/MONDO_0008734	adrenocortical carcinoma, hereditary
adrenocortical tumor, somatic	http://www.ebi.ac.uk/efo/EFO_1000796	adrenal cortex carcinoma
adrenoleukodystrophy	http://purl.obolibrary.org/obo/MONDO_0018544	adrenoleukodystrophy
adult hypophosphatasia	http://purl.obolibrary.org/obo/MONDO_0018570	hypophosphatasia
adult neuronal ceroid lipofuscinosis	http://purl.obolibrary.org/obo/MONDO_0019260	adult neuronal ceroid lipofuscinosis
adult neuronal ceroid lipofuscinosis	http://www.orpha.net/ORDO/Orphanet_228340	CLN4A disease
adult-onset autosomal dominant demyelinating leukodystrophy	http://purl.obolibrary.org/obo/MONDO_0008215	adult-onset autosomal dominant demyelinating leukodystrophy
adult-onset autosomal dominant demyelinating leukodystrophy	http://www.orpha.net/ORDO/Orphanet_99027	Adult-onset autosomal dominant leukodystrophy
adult-onset foveomacular vitelliform dystrophy	http://purl.obolibrary.org/obo/MONDO_0011979	adult-onset foveomacular vitelliform dystrophy
adult-onset multiple mitochondrial dna deletion syndrome due to dguok deficiency	http://purl.obolibrary.org/obo/MONDO_0014899	adult-onset multiple mitochondrial DNA deletion syndrome due to DGUOK deficiency
adult-onset night blindness	http://purl.obolibrary.org/obo/HP_0007830	Adult-onset night blindness
adult-onset proximal spinal muscular atrophy, autosomal dominant	http://purl.obolibrary.org/obo/MONDO_0008453	adult-onset proximal spinal muscular atrophy, autosomal dominant
adult polyglucosan body disease	http://purl.obolibrary.org/obo/MONDO_0009897	adult polyglucosan body disease
adult polyglucosan body neuropathy	http://purl.obolibrary.org/obo/MONDO_0009897	adult polyglucosan body disease
adult syndrome	http://purl.obolibrary.org/obo/MONDO_0007072	ADULT syndrome
advanced sleep phase syndrome 1	http://www.orpha.net/ORDO/Orphanet_164736	Familial advanced sleep-phase syndrome
advanced sleep phase syndrome 2	http://www.orpha.net/ORDO/Orphanet_164736	Familial advanced sleep-phase syndrome
advanced sleep phase syndrome 3	http://www.orpha.net/ORDO/Orphanet_164736	Familial advanced sleep-phase syndrome
advanced sleep phase syndrome, familial, 4	http://www.orpha.net/ORDO/Orphanet_164736	Familial advanced sleep-phase syndrome
afib amyloidosis	http://purl.obolibrary.org/obo/MONDO_0019733	AFib amyloidosis
afibrinogenemia	http://purl.obolibrary.org/obo/MONDO_0008737	congenital afibrinogenemia
afibrinogenemia	http://purl.obolibrary.org/obo/MONDO_0012594	complement factor I deficiency
afibrinogenemia	http://www.orpha.net/ORDO/Orphanet_98880	Familial afibrinogenemia
agammaglobulinemia 2, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016462	isolated agammaglobulinemia
agammaglobulinemia 3, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016462	isolated agammaglobulinemia
agammaglobulinemia 4, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016462	isolated agammaglobulinemia
agammaglobulinemia 5, autosomal dominant	http://purl.obolibrary.org/obo/MONDO_0016462	isolated agammaglobulinemia
agammaglobulinemia 6, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0016462	isolated agammaglobulinemia
agammaglobulinemia 7, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0011096	autosomal agammaglobulinemia
agammaglobulinemia 8, autosomal dominant	http://purl.obolibrary.org/obo/MONDO_0016462	isolated agammaglobulinemia
agammaglobulinemia	http://purl.obolibrary.org/obo/MONDO_0015977	agammaglobulinemia
aganglionic megacolon	http://purl.obolibrary.org/obo/MONDO_0018309	Hirschsprung disease
agenesis of corpus callosum, cardiac, ocular, and genital syndrome	http://purl.obolibrary.org/obo/MONDO_0030065	agenesis of corpus callosum, cardiac, ocular, and genital syndrome
agenesis of maxillary lateral incisor	http://purl.obolibrary.org/obo/HP_0000690	Agenesis of maxillary lateral incisor
agenesis of permanent teeth	http://purl.obolibrary.org/obo/MONDO_0008797	anodontia
agenesis of the corpus callosum with peripheral neuropathy	http://purl.obolibrary.org/obo/MONDO_0000902	agenesis of the corpus callosum with peripheral neuropathy
agenesis of the corpus callosum with peripheral neuropathy	http://www.orpha.net/ORDO/Orphanet_1496	Corpus callosum agenesis-neuronopathy syndrome
age related macular degeneration 11	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 12	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 13	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 14	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 15	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 1	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 2	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 4	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 5	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 6	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 7	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 8	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age related macular degeneration 9	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration
aggressive behavior	http://www.ebi.ac.uk/efo/EFO_0007663	childhood aggressive behaviour measurement
agitation	http://purl.obolibrary.org/obo/HP_0000713	Agitation
agnathia-otocephaly complex	http://purl.obolibrary.org/obo/MONDO_0008740	agnathia-otocephaly complex
agnathia-otocephaly complex	http://www.orpha.net/ORDO/Orphanet_990	Agnathia-holoprosencephaly-situs inversus syndrome
ahdc1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome	http://purl.obolibrary.org/obo/HP_0001249	Intellectual disability
aicardi-goutieres syndrome 1	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
aicardi-goutieres syndrome 2	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
aicardi-goutieres syndrome 3	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
aicardi-goutieres syndrome 4	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
aicardi-goutieres syndrome 5	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
aicardi-goutieres syndrome 6	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
aicardi-goutieres syndrome 7	http://purl.obolibrary.org/obo/MONDO_0014367	Aicardi-Goutieres syndrome 7
aicardi-goutieres syndrome 8	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
aicardi-goutieres syndrome 9	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
aicardi goutieres syndrome	http://purl.obolibrary.org/obo/MONDO_0018866	Aicardi-Goutieres syndrome
aica-ribosiduria	http://purl.obolibrary.org/obo/MONDO_0012099	AICA-ribosiduria
akinesia	http://purl.obolibrary.org/obo/HP_0002304	Akinesia
alacrima, achalasia, and intellectual disability syndrome	http://www.orpha.net/ORDO/Orphanet_869	Triple A syndrome
alagille syndrome due to a jag1 point mutation	http://purl.obolibrary.org/obo/MONDO_0016862	Alagille syndrome due to a JAG1 point mutation
alagille syndrome due to a notch2 point mutation	http://purl.obolibrary.org/obo/MONDO_0012439	Alagille syndrome due to a NOTCH2 point mutation
alazami-yuan syndrome	http://purl.obolibrary.org/obo/MONDO_0014931	Alazami-Yuan syndrome
albinism	http://purl.obolibrary.org/obo/MONDO_0043209	albinism
alcohol dependence	http://purl.obolibrary.org/obo/MONDO_0007079	alcohol dependence
aldh18a1-related de barsy syndrome	http://purl.obolibrary.org/obo/MONDO_0009053	ALDH18A1-related de Barsy syndrome
aldosterone-producing adenoma with seizures and neurological abnormalities	http://purl.obolibrary.org/obo/MONDO_0014200	aldosterone-producing adenoma with seizures and neurological abnormalities
aldosterone-producing adrenal adenoma, somatic	http://www.ebi.ac.uk/efo/EFO_1000015	aldosterone-producing adenoma
aldosterone-producing adrenal cortex adenoma	http://www.ebi.ac.uk/efo/EFO_1000015	aldosterone-producing adenoma
alexander disease	http://purl.obolibrary.org/obo/MONDO_0008752	Alexander disease
alg11-congenital disorder of glycosylation	http://purl.obolibrary.org/obo/MONDO_0013349	ALG11-congenital disorder of glycosylation
alg12-congenital disorder of glycosylation	http://purl.obolibrary.org/obo/MONDO_0011783	ALG12-congenital disorder of glycosylation
alg1-congenital disorder of glycosylation	http://purl.obolibrary.org/obo/MONDO_0012052	ALG1-congenital disorder of glycosylation
alg2-congenital disorder of glycosylation	http://purl.obolibrary.org/obo/MONDO_0011933	ALG2-congenital disorder of glycosylation
alg3-congenital disorder of glycosylation	http://purl.obolibrary.org/obo/MONDO_0010998	ALG3-congenital disorder of glycosylation
alg6-congenital disorder of glycosylation 1c	http://purl.obolibrary.org/obo/MONDO_0011291	ALG6-congenital disorder of glycosylation 1C
alg8 congenital disorder of glycosylation	http://purl.obolibrary.org/obo/MONDO_0011969	ALG8-congenital disorder of glycosylation
alg9 congenital disorder of glycosylation	http://purl.obolibrary.org/obo/MONDO_0012117	ALG9-congenital disorder of glycosylation
al-gazali syndrome	http://purl.obolibrary.org/obo/MONDO_0012282	Al-Gazali syndrome
al kaissi syndrome	http://purl.obolibrary.org/obo/MONDO_0044324	Al Kaissi syndrome
alkaline ceramidase 3 deficiency	http://purl.obolibrary.org/obo/MONDO_0044718	alkaline ceramidase 3 deficiency
alkaptonuria	http://purl.obolibrary.org/obo/MONDO_0008753	alkaptonuria
alkuraya-kucinskas syndrome	http://purl.obolibrary.org/obo/MONDO_0060631	Alkuraya-Kucinskas syndrome
allan-herndon-dudley syndrome	http://purl.obolibrary.org/obo/MONDO_0010354	Allan-Herndon-Dudley syndrome
